784	69812
776	69813
768	69814
768	69815
760	69816
776	69817
792	69818
792	69819
776	69820
800	69821
800	69822
808	69823
808	69824
800	69825
808	69826
816	69827
816	69828
824	69829
816	69830
824	69831
808	69832
816	69833
840	69834
832	69835
832	69836
840	69837
840	69838
848	69839
840	69840
856	69841
856	69842
856	69843
856	69844
864	69845
856	69846
856	69847
824	69848
832	69849
792	69850
784	69851
800	69852
784	69853
792	69854
784	69855
792	69856
800	69857
816	69858
816	69859
832	69860
832	69861
840	69862
840	69863
848	69864
816	69865
832	69866
832	69867
808	69868
784	69869
776	69870
768	69871
768	69872
760	69873
752	69874
784	69875
792	69876
808	69877
800	69878
840	69879
800	69880
808	69881
824	69882
784	69883
808	69884
808	69885
784	69886
792	69887
792	69888
784	69889
824	69890
800	69891
832	69892
832	69893
832	69894
832	69895
816	69896
800	69897
776	69898
776	69899
768	69900
776	69901
792	69902
792	69903
832	69904
848	69905
848	69906
856	69907
856	69908
872	69909
856	69910
864	69911
856	69912
856	69913
848	69914
832	69915
856	69916
848	69917
840	69918
840	69919
840	69920
840	69921
832	69922
816	69923
792	69924
784	69925
768	69926
768	69927
768	69928
776	69929
768	69930
800	69931
800	69932
824	69933
824	69934
840	69935
832	69936
856	69937
840	69938
848	69939
848	69940
856	69941
840	69942
856	69943
832	69944
840	69945
848	69946
840	69947
840	69948
840	69949
840	69950
856	69951
856	69952
848	69953
856	69954
832	69955
816	69956
800	69957
792	69958
784	69959
800	69960
800	69961
824	69962
824	69963
832	69964
840	69965
840	69966
848	69967
824	69968
840	69969
832	69970
848	69971
808	69972
800	69973
840	69974
720	69975
744	69976
768	69977
752	69978
776	69979
784	69980
792	69981
856	69982
768	69983
840	69984
752	69985
816	69986
784	69987
776	69988
768	69989
768	69990
776	69991
768	69992
792	69993
800	69994
808	69995
808	69996
840	69997
824	69998
832	69999
1128	70000
848	70001
992	70002
1000	70003
1248	70004
1144	70005
1112	70006
1144	70007
1440	70008
1144	70009
856	70010
856	70011
848	70012
848	70013
856	70014
856	70015
856	70016
848	70017
832	70018
816	70019
800	70020
800	70021
808	70022
816	70023
832	70024
840	70025
856	70026
856	70027
856	70028
864	70029
864	70030
864	70031
872	70032
872	70033
856	70034
880	70035
872	70036
880	70037
880	70038
864	70039
872	70040
864	70041
872	70042
872	70043
864	70044
856	70045
840	70046
808	70047
808	70048
792	70049
800	70050
792	70051
832	70052
832	70053
832	70054
856	70055
856	70056
864	70057
856	70058
856	70059
856	70060
864	70061
856	70062
864	70063
848	70064
840	70065
848	70066
840	70067
824	70068
832	70069
832	70070
808	70071
816	70072
808	70073
776	70074
768	70075
768	70076
784	70077
776	70078
784	70079
768	70080
776	70081
784	70082
768	70083
792	70084
800	70085
800	70086
840	70087
832	70088
856	70089
856	70090
864	70091
856	70092
856	70093
888	70094
864	70095
864	70096
880	70097
880	70098
856	70099
880	70100
872	70101
872	70102
864	70103
856	70104
872	70105
864	70106
840	70107
856	70108
840	70109
832	70110
832	70111
832	70112
824	70113
808	70114
792	70115
784	70116
776	70117
784	70118
776	70119
784	70120
768	70121
800	70122
784	70123
808	70124
816	70125
816	70126
824	70127
856	70128
848	70129
832	70130
856	70131
840	70132
840	70133
824	70134
848	70135
816	70136
856	70137
832	70138
840	70139
848	70140
856	70141
864	70142
856	70143
872	70144
880	70145
880	70146
872	70147
872	70148
