784	49132
800	49133
824	49134
824	49135
800	49136
792	49137
800	49138
816	49139
808	49140
800	49141
784	49142
792	49143
808	49144
800	49145
792	49146
784	49147
776	49148
776	49149
784	49150
784	49151
768	49152
760	49153
768	49154
768	49155
768	49156
760	49157
752	49158
768	49159
784	49160
784	49161
776	49162
768	49163
776	49164
792	49165
800	49166
784	49167
776	49168
752	49169
760	49170
768	49171
768	49172
776	49173
760	49174
760	49175
760	49176
776	49177
784	49178
776	49179
776	49180
784	49181
792	49182
800	49183
800	49184
784	49185
784	49186
776	49187
784	49188
792	49189
776	49190
760	49191
776	49192
792	49193
792	49194
776	49195
768	49196
776	49197
784	49198
800	49199
792	49200
776	49201
784	49202
808	49203
816	49204
800	49205
784	49206
800	49207
824	49208
832	49209
824	49210
792	49211
776	49212
792	49213
800	49214
800	49215
768	49216
776	49217
776	49218
768	49219
768	49220
784	49221
776	49222
784	49223
792	49224
792	49225
784	49226
784	49227
800	49228
800	49229
800	49230
792	49231
784	49232
784	49233
792	49234
800	49235
792	49236
784	49237
768	49238
776	49239
776	49240
776	49241
768	49242
760	49243
760	49244
768	49245
784	49246
776	49247
776	49248
768	49249
784	49250
816	49251
816	49252
792	49253
760	49254
752	49255
768	49256
776	49257
776	49258
768	49259
768	49260
776	49261
776	49262
768	49263
768	49264
760	49265
768	49266
784	49267
768	49268
760	49269
752	49270
760	49271
768	49272
752	49273
760	49274
760	49275
760	49276
784	49277
784	49278
792	49279
792	49280
800	49281
800	49282
808	49283
800	49284
792	49285
800	49286
816	49287
792	49288
784	49289
768	49290
768	49291
784	49292
784	49293
776	49294
768	49295
784	49296
800	49297
800	49298
792	49299
776	49300
792	49301
808	49302
816	49303
808	49304
792	49305
792	49306
800	49307
808	49308
792	49309
784	49310
784	49311
784	49312
800	49313
792	49314
776	49315
776	49316
776	49317
784	49318
792	49319
784	49320
768	49321
776	49322
784	49323
800	49324
816	49325
792	49326
792	49327
784	49328
808	49329
808	49330
792	49331
