880	64441
880	64442
904	64443
864	64444
856	64445
848	64446
896	64447
912	64448
856	64449
832	64450
856	64451
896	64452
848	64453
816	64454
872	64455
920	64456
888	64457
848	64458
872	64459
912	64460
872	64461
848	64462
848	64463
848	64464
864	64465
848	64466
824	64467
848	64468
880	64469
888	64470
856	64471
896	64472
896	64473
864	64474
888	64475
928	64476
944	64477
856	64478
872	64479
896	64480
880	64481
856	64482
864	64483
872	64484
896	64485
856	64486
864	64487
856	64488
832	64489
840	64490
880	64491
888	64492
864	64493
872	64494
912	64495
904	64496
856	64497
832	64498
832	64499
840	64500
840	64501
888	64502
1000	64503
968	64504
872	64505
952	64506
944	64507
888	64508
848	64509
864	64510
880	64511
872	64512
856	64513
856	64514
888	64515
880	64516
864	64517
848	64518
872	64519
944	64520
880	64521
896	64522
912	64523
904	64524
856	64525
872	64526
920	64527
896	64528
856	64529
880	64530
880	64531
904	64532
872	64533
872	64534
896	64535
864	64536
816	64537
856	64538
880	64539
888	64540
856	64541
912	64542
904	64543
880	64544
880	64545
912	64546
912	64547
880	64548
832	64549
888	64550
912	64551
920	64552
856	64553
920	64554
912	64555
928	64556
840	64557
856	64558
872	64559
872	64560
856	64561
840	64562
872	64563
912	64564
888	64565
848	64566
872	64567
888	64568
856	64569
832	64570
848	64571
864	64572
912	64573
880	64574
872	64575
944	64576
928	64577
888	64578
864	64579
912	64580
872	64581
832	64582
856	64583
880	64584
880	64585
856	64586
856	64587
904	64588
864	64589
864	64590
904	64591
888	64592
856	64593
848	64594
896	64595
928	64596
928	64597
864	64598
912	64599
968	64600
872	64601
824	64602
848	64603
880	64604
856	64605
824	64606
896	64607
1120	64608
1024	64609
920	64610
960	64611
952	64612
864	64613
856	64614
904	64615
944	64616
896	64617
896	64618
920	64619
928	64620
872	64621
856	64622
888	64623
912	64624
896	64625
856	64626
880	64627
896	64628
912	64629
872	64630
840	64631
880	64632
888	64633
856	64634
832	64635
864	64636
928	64637
864	64638
824	64639
856	64640
888	64641
904	64642
896	64643
1032	64644
1320	64645
1024	64646
968	64647
992	64648
968	64649
912	64650
968	64651
1040	64652
976	64653
904	64654
984	64655
992	64656
928	64657
872	64658
920	64659
992	64660
960	64661
920	64662
984	64663
992	64664
984	64665
912	64666
944	64667
992	64668
912	64669
872	64670
928	64671
944	64672
896	64673
856	64674
880	64675
896	64676
880	64677
880	64678
992	64679
1072	64680
1048	64681
952	64682
1056	64683
1072	64684
952	64685
944	64686
912	64687
872	64688
912	64689
976	64690
960	64691
896	64692
928	64693
944	64694
936	64695
936	64696
1008	64697
984	64698
936	64699
960	64700
928	64701
952	64702
896	64703
968	64704
1024	64705
984	64706
928	64707
952	64708
984	64709
928	64710
888	64711
920	64712
952	64713
904	64714
888	64715
936	64716
960	64717
912	64718
960	64719
1008	64720
1016	64721
928	64722
944	64723
944	64724
936	64725
888	64726
904	64727
976	64728
944	64729
896	64730
936	64731
952	64732
920	64733
856	64734
928	64735
920	64736
904	64737
912	64738
936	64739
904	64740
864	64741
848	64742
928	64743
920	64744
880	64745
864	64746
888	64747
904	64748
872	64749
856	64750
856	64751
888	64752
864	64753
840	64754
880	64755
912	64756
920	64757
904	64758
984	64759
1024	64760
904	64761
856	64762
896	64763
888	64764
872	64765
824	64766
824	64767
888	64768
928	64769
880	64770
904	64771
920	64772
920	64773
848	64774
856	64775
904	64776
872	64777
872	64778
872	64779
952	64780
1040	64781
912	64782
864	64783
944	64784
944	64785
888	64786
872	64787
912	64788
952	64789
864	64790
856	64791
904	64792
928	64793
864	64794
856	64795
888	64796
920	64797
912	64798
856	64799
848	64800
824	64801
832	64802
808	64803
808	64804
840	64805
880	64806
864	64807
888	64808
992	64809
1000	64810
896	64811
952	64812
960	64813
960	64814
896	64815
856	64816
872	64817
936	64818
952	64819
880	64820
856	64821
936	64822
920	64823
880	64824
872	64825
936	64826
976	64827
888	64828
840	64829
856	64830
888	64831
904	64832
856	64833
856	64834
888	64835
912	64836
856	64837
896	64838
904	64839
896	64840
840	64841
888	64842
896	64843
920	64844
864	64845
912	64846
952	64847
920	64848
864	64849
864	64850
880	64851
880	64852
840	64853
808	64854
800	64855
816	64856
848	64857
848	64858
984	64859
1008	64860
952	64861
992	64862
1024	64863
928	64864
984	64865
968	64866
944	64867
896	64868
928	64869
920	64870
920	64871
848	64872
856	64873
864	64874
864	64875
864	64876
848	64877
920	64878
952	64879
880	64880
920	64881
928	64882
888	64883
840	64884
856	64885
896	64886
872	64887
856	64888
888	64889
992	64890
992	64891
864	64892
928	64893
912	64894
904	64895
840	64896
856	64897
864	64898
864	64899
848	64900
872	64901
936	64902
912	64903
880	64904
936	64905
968	64906
928	64907
856	64908
896	64909
896	64910
864	64911
816	64912
856	64913
888	64914
864	64915
832	64916
816	64917
856	64918
896	64919
864	64920
848	64921
888	64922
936	64923
912	64924
880	64925
904	64926
960	64927
896	64928
848	64929
840	64930
880	64931
872	64932
864	64933
856	64934
896	64935
880	64936
832	64937
840	64938
864	64939
872	64940
848	64941
832	64942
896	64943
976	64944
944	64945
856	64946
904	64947
888	64948
912	64949
832	64950
832	64951
864	64952
888	64953
856	64954
824	64955
904	64956
928	64957
896	64958
872	64959
936	64960
960	64961
896	64962
856	64963
864	64964
880	64965
856	64966
832	64967
816	64968
856	64969
872	64970
864	64971
816	64972
856	64973
864	64974
840	64975
856	64976
928	64977
880	64978
856	64979
920	64980
960	64981
912	64982
848	64983
840	64984
864	64985
872	64986
880	64987
832	64988
864	64989
896	64990
880	64991
856	64992
864	64993
872	64994
928	64995
856	64996
