944	47535
944	47536
952	47537
944	47538
960	47539
960	47540
952	47541
960	47542
960	47543
976	47544
952	47545
960	47546
960	47547
944	47548
952	47549
952	47550
944	47551
944	47552
952	47553
952	47554
944	47555
960	47556
960	47557
960	47558
960	47559
960	47560
960	47561
944	47562
952	47563
960	47564
944	47565
936	47566
960	47567
960	47568
952	47569
952	47570
960	47571
960	47572
944	47573
944	47574
952	47575
944	47576
936	47577
944	47578
936	47579
936	47580
928	47581
944	47582
944	47583
936	47584
944	47585
904	47586
976	47587
936	47588
952	47589
952	47590
936	47591
944	47592
952	47593
944	47594
944	47595
944	47596
952	47597
936	47598
944	47599
944	47600
928	47601
928	47602
928	47603
936	47604
920	47605
928	47606
936	47607
936	47608
928	47609
944	47610
944	47611
936	47612
944	47613
944	47614
944	47615
928	47616
944	47617
936	47618
936	47619
936	47620
936	47621
936	47622
928	47623
944	47624
936	47625
936	47626
928	47627
944	47628
944	47629
936	47630
944	47631
952	47632
944	47633
944	47634
952	47635
944	47636
944	47637
936	47638
960	47639
952	47640
952	47641
952	47642
960	47643
936	47644
920	47645
944	47646
944	47647
936	47648
944	47649
960	47650
944	47651
952	47652
960	47653
960	47654
952	47655
960	47656
960	47657
944	47658
960	47659
960	47660
952	47661
944	47662
952	47663
952	47664
960	47665
952	47666
960	47667
960	47668
952	47669
952	47670
960	47671
960	47672
944	47673
952	47674
952	47675
952	47676
960	47677
960	47678
960	47679
960	47680
952	47681
944	47682
960	47683
960	47684
944	47685
952	47686
952	47687
936	47688
944	47689
944	47690
944	47691
936	47692
944	47693
952	47694
936	47695
936	47696
944	47697
952	47698
944	47699
944	47700
952	47701
944	47702
936	47703
952	47704
944	47705
944	47706
936	47707
952	47708
952	47709
936	47710
944	47711
952	47712
952	47713
944	47714
944	47715
944	47716
952	47717
944	47718
944	47719
944	47720
928	47721
928	47722
936	47723
936	47724
928	47725
928	47726
944	47727
928	47728
920	47729
936	47730
944	47731
928	47732
944	47733
952	47734
944	47735
936	47736
944	47737
952	47738
