792	75442
768	75443
808	75444
792	75445
792	75446
808	75447
832	75448
840	75449
840	75450
872	75451
888	75452
880	75453
856	75454
864	75455
856	75456
848	75457
832	75458
848	75459
840	75460
856	75461
832	75462
840	75463
848	75464
840	75465
848	75466
888	75467
872	75468
856	75469
856	75470
864	75471
856	75472
848	75473
840	75474
840	75475
856	75476
864	75477
856	75478
856	75479
856	75480
840	75481
840	75482
840	75483
832	75484
824	75485
904	75486
848	75487
832	75488
840	75489
824	75490
848	75491
856	75492
888	75493
880	75494
904	75495
936	75496
944	75497
928	75498
920	75499
928	75500
920	75501
888	75502
888	75503
872	75504
840	75505
848	75506
840	75507
832	75508
824	75509
824	75510
832	75511
832	75512
832	75513
832	75514
856	75515
872	75516
904	75517
888	75518
880	75519
864	75520
872	75521
872	75522
848	75523
840	75524
856	75525
856	75526
856	75527
848	75528
848	75529
856	75530
856	75531
864	75532
848	75533
856	75534
856	75535
864	75536
856	75537
848	75538
832	75539
824	75540
800	75541
792	75542
816	75543
792	75544
816	75545
816	75546
848	75547
848	75548
856	75549
856	75550
856	75551
880	75552
872	75553
864	75554
848	75555
856	75556
856	75557
856	75558
848	75559
832	75560
856	75561
848	75562
856	75563
840	75564
840	75565
848	75566
856	75567
864	75568
856	75569
856	75570
864	75571
856	75572
840	75573
840	75574
856	75575
856	75576
848	75577
840	75578
848	75579
856	75580
864	75581
872	75582
856	75583
840	75584
848	75585
856	75586
832	75587
824	75588
832	75589
848	75590
872	75591
864	75592
880	75593
880	75594
896	75595
904	75596
880	75597
864	75598
872	75599
856	75600
840	75601
840	75602
848	75603
856	75604
864	75605
856	75606
848	75607
864	75608
872	75609
856	75610
864	75611
848	75612
872	75613
864	75614
864	75615
856	75616
856	75617
864	75618
856	75619
864	75620
848	75621
848	75622
864	75623
864	75624
864	75625
864	75626
856	75627
856	75628
824	75629
840	75630
808	75631
840	75632
856	75633
840	75634
840	75635
832	75636
832	75637
816	75638
808	75639
808	75640
824	75641
824	75642
840	75643
832	75644
848	75645
832	75646
840	75647
832	75648
840	75649
856	75650
872	75651
864	75652
856	75653
904	75654
896	75655
872	75656
856	75657
856	75658
864	75659
872	75660
848	75661
848	75662
872	75663
896	75664
872	75665
856	75666
824	75667
848	75668
840	75669
848	75670
848	75671
864	75672
856	75673
840	75674
832	75675
824	75676
832	75677
856	75678
856	75679
848	75680
856	75681
856	75682
856	75683
856	75684
840	75685
856	75686
872	75687
856	75688
856	75689
848	75690
864	75691
864	75692
856	75693
848	75694
856	75695
856	75696
864	75697
880	75698
896	75699
872	75700
896	75701
888	75702
888	75703
864	75704
856	75705
856	75706
856	75707
856	75708
856	75709
848	75710
840	75711
840	75712
856	75713
872	75714
888	75715
912	75716
872	75717
856	75718
856	75719
864	75720
848	75721
848	75722
848	75723
872	75724
856	75725
848	75726
832	75727
848	75728
848	75729
848	75730
848	75731
856	75732
840	75733
840	75734
840	75735
840	75736
856	75737
864	75738
864	75739
848	75740
856	75741
856	75742
848	75743
832	75744
832	75745
824	75746
832	75747
816	75748
832	75749
840	75750
840	75751
864	75752
872	75753
872	75754
880	75755
880	75756
872	75757
856	75758
872	75759
896	75760
896	75761
896	75762
856	75763
864	75764
888	75765
888	75766
872	75767
856	75768
856	75769
856	75770
864	75771
848	75772
856	75773
856	75774
856	75775
840	75776
840	75777
856	75778
856	75779
856	75780
840	75781
848	75782
856	75783
856	75784
848	75785
840	75786
832	75787
872	75788
896	75789
888	75790
872	75791
872	75792
872	75793
864	75794
856	75795
832	75796
832	75797
848	75798
864	75799
864	75800
864	75801
856	75802
856	75803
888	75804
904	75805
904	75806
880	75807
880	75808
856	75809
896	75810
856	75811
848	75812
856	75813
864	75814
856	75815
856	75816
856	75817
880	75818
896	75819
912	75820
888	75821
896	75822
912	75823
896	75824
872	75825
856	75826
880	75827
888	75828
896	75829
872	75830
856	75831
856	75832
872	75833
856	75834
856	75835
856	75836
864	75837
872	75838
848	75839
856	75840
880	75841
888	75842
888	75843
888	75844
856	75845
880	75846
936	75847
944	75848
936	75849
896	75850
912	75851
920	75852
912	75853
888	75854
864	75855
856	75856
864	75857
840	75858
840	75859
864	75860
880	75861
888	75862
872	75863
880	75864
904	75865
896	75866
856	75867
848	75868
856	75869
856	75870
856	75871
856	75872
856	75873
872	75874
888	75875
896	75876
872	75877
848	75878
848	75879
840	75880
840	75881
848	75882
856	75883
888	75884
888	75885
896	75886
856	75887
872	75888
864	75889
856	75890
856	75891
856	75892
880	75893
896	75894
864	75895
872	75896
880	75897
880	75898
856	75899
840	75900
856	75901
848	75902
856	75903
832	75904
824	75905
824	75906
832	75907
856	75908
832	75909
848	75910
856	75911
856	75912
856	75913
864	75914
848	75915
856	75916
848	75917
840	75918
840	75919
840	75920
856	75921
856	75922
856	75923
856	75924
840	75925
856	75926
864	75927
856	75928
856	75929
888	75930
896	75931
896	75932
880	75933
912	75934
888	75935
872	75936
856	75937
856	75938
856	75939
856	75940
840	75941
848	75942
856	75943
848	75944
856	75945
856	75946
832	75947
848	75948
840	75949
872	75950
864	75951
856	75952
856	75953
848	75954
840	75955
832	75956
840	75957
848	75958
848	75959
856	75960
856	75961
864	75962
864	75963
872	75964
864	75965
856	75966
848	75967
872	75968
872	75969
856	75970
856	75971
856	75972
864	75973
856	75974
848	75975
840	75976
840	75977
840	75978
856	75979
840	75980
832	75981
832	75982
848	75983
856	75984
856	75985
848	75986
848	75987
872	75988
856	75989
864	75990
848	75991
840	75992
848	75993
856	75994
856	75995
864	75996
864	75997
856	75998
856	75999
848	76000
832	76001
856	76002
856	76003
864	76004
856	76005
856	76006
848	76007
856	76008
872	76009
856	76010
848	76011
856	76012
856	76013
856	76014
848	76015
848	76016
848	76017
856	76018
872	76019
856	76020
848	76021
856	76022
856	76023
856	76024
808	76025
824	76026
808	76027
816	76028
832	76029
824	76030
808	76031
824	76032
840	76033
824	76034
824	76035
816	76036
848	76037
856	76038
864	76039
848	76040
848	76041
848	76042
840	76043
824	76044
832	76045
840	76046
848	76047
848	76048
848	76049
848	76050
848	76051
840	76052
840	76053
856	76054
872	76055
880	76056
864	76057
856	76058
856	76059
856	76060
832	76061
816	76062
832	76063
832	76064
840	76065
840	76066
824	76067
832	76068
856	76069
848	76070
856	76071
840	76072
832	76073
848	76074
856	76075
848	76076
856	76077
888	76078
896	76079
904	76080
872	76081
880	76082
856	76083
856	76084
848	76085
856	76086
856	76087
856	76088
856	76089
856	76090
856	76091
872	76092
856	76093
848	76094
848	76095
848	76096
856	76097
864	76098
856	76099
856	76100
856	76101
864	76102
856	76103
856	76104
856	76105
872	76106
880	76107
880	76108
856	76109
856	76110
856	76111
856	76112
848	76113
840	76114
856	76115
864	76116
856	76117
840	76118
824	76119
840	76120
856	76121
872	76122
856	76123
872	76124
896	76125
904	76126
872	76127
872	76128
856	76129
864	76130
856	76131
856	76132
872	76133
856	76134
840	76135
840	76136
840	76137
848	76138
848	76139
856	76140
856	76141
840	76142
856	76143
864	76144
864	76145
856	76146
848	76147
856	76148
864	76149
872	76150
856	76151
856	76152
904	76153
896	76154
888	76155
856	76156
784	76157
856	76158
856	76159
728	76160
752	76161
664	76162
712	76163
672	76164
632	76165
680	76166
640	76167
664	76168
688	76169
648	76170
632	76171
680	76172
704	76173
664	76174
680	76175
680	76176
672	76177
720	76178
752	76179
920	76180
800	76181
800	76182
760	76183
760	76184
752	76185
752	76186
792	76187
808	76188
792	76189
800	76190
808	76191
856	76192
856	76193
856	76194
872	76195
880	76196
832	76197
808	76198
800	76199
792	76200
816	76201
760	76202
856	76203
864	76204
840	76205
784	76206
848	76207
832	76208
792	76209
1056	76210
904	76211
864	76212
984	76213
928	76214
888	76215
872	76216
872	76217
856	76218
840	76219
976	76220
928	76221
896	76222
896	76223
928	76224
896	76225
864	76226
904	76227
928	76228
920	76229
872	76230
856	76231
920	76232
920	76233
904	76234
912	76235
976	76236
936	76237
888	76238
856	76239
880	76240
840	76241
824	76242
848	76243
880	76244
856	76245
848	76246
864	76247
912	76248
920	76249
880	76250
864	76251
920	76252
872	76253
872	76254
856	76255
864	76256
864	76257
864	76258
856	76259
856	76260
856	76261
856	76262
864	76263
872	76264
872	76265
840	76266
816	76267
840	76268
856	76269
832	76270
832	76271
832	76272
840	76273
840	76274
848	76275
840	76276
840	76277
848	76278
840	76279
848	76280
832	76281
840	76282
840	76283
832	76284
840	76285
824	76286
816	76287
824	76288
816	76289
808	76290
816	76291
832	76292
840	76293
848	76294
848	76295
848	76296
840	76297
824	76298
808	76299
808	76300
840	76301
840	76302
840	76303
840	76304
840	76305
856	76306
856	76307
856	76308
856	76309
864	76310
872	76311
864	76312
856	76313
856	76314
872	76315
872	76316
896	76317
864	76318
856	76319
872	76320
864	76321
856	76322
840	76323
832	76324
816	76325
808	76326
800	76327
824	76328
856	76329
856	76330
856	76331
856	76332
856	76333
840	76334
824	76335
816	76336
808	76337
808	76338
816	76339
816	76340
840	76341
832	76342
832	76343
832	76344
824	76345
832	76346
840	76347
832	76348
848	76349
848	76350
864	76351
856	76352
856	76353
856	76354
856	76355
872	76356
888	76357
856	76358
856	76359
856	76360
848	76361
840	76362
824	76363
816	76364
808	76365
824	76366
824	76367
832	76368
816	76369
832	76370
832	76371
824	76372
840	76373
840	76374
848	76375
864	76376
912	76377
912	76378
920	76379
896	76380
904	76381
872	76382
856	76383
840	76384
840	76385
800	76386
784	76387
768	76388
760	76389
752	76390
752	76391
736	76392
768	76393
784	76394
824	76395
816	76396
872	76397
888	76398
880	76399
864	76400
888	76401
880	76402
872	76403
864	76404
856	76405
872	76406
856	76407
856	76408
864	76409
864	76410
872	76411
856	76412
848	76413
864	76414
872	76415
872	76416
880	76417
904	76418
904	76419
880	76420
888	76421
864	76422
840	76423
832	76424
840	76425
856	76426
856	76427
872	76428
856	76429
856	76430
880	76431
864	76432
856	76433
856	76434
872	76435
856	76436
856	76437
856	76438
848	76439
856	76440
848	76441
864	76442
872	76443
864	76444
856	76445
872	76446
872	76447
872	76448
864	76449
872	76450
936	76451
944	76452
904	76453
872	76454
888	76455
880	76456
864	76457
856	76458
848	76459
848	76460
832	76461
832	76462
856	76463
864	76464
904	76465
856	76466
856	76467
904	76468
920	76469
896	76470
872	76471
888	76472
888	76473
864	76474
856	76475
856	76476
888	76477
880	76478
872	76479
864	76480
880	76481
872	76482
864	76483
840	76484
856	76485
856	76486
856	76487
856	76488
872	76489
856	76490
832	76491
840	76492
832	76493
848	76494
856	76495
856	76496
856	76497
856	76498
872	76499
